Order_ID,Order_Date,Customer_Region,City,Product_Category,Product_Sub_Category,Order_Channel,Order_Value,Quantity,Payment_Mode,Warehouse_Location,Dispatch_Date,Delivery_Date,Delivery_Status,Delay_Days,Inventory_Availability,Return_Flag,Return_Reason
ORD103211,12-12-2024,South India,Kolkata,Sports,Premium,Web,17848,1,Card,WH-Delhi,12-12-2024,17-12-2024,Delayed,5,Yes,Yes,Late Delivery
ORD103212,26-12-2024,East India,Bangalore,Fashion,Premium,App,27150,2,UPI,WH-Mumbai,27-12-2024,02-01-2025,Delayed,1,Yes,No,NA
ORD103213,13-09-2024,North India,Mumbai,Beauty,Budget,App,42072,1,Card,WH-Delhi,13-09-2024,17-09-2024,On-time,0,No,No,NA
ORD103214,12-03-2024,NSW,Melbourne,Electronics,Budget,Web,16795,3,Card,WH-Delhi,13-03-2024,16-03-2024,On-time,0,Yes,No,NA
ORD103215,27-03-2024,North India,Kolkata,Fashion,Budget,App,7866,3,Wallet,WH-Melbourne,27-03-2024,28-03-2024,Delayed,3,Yes,No,NA
ORD103216,18-09-2024,North India,Chennai,Beauty,Premium,App,19014,2,Wallet,WH-Mumbai,18-09-2024,25-09-2024,On-time,0,No,No,NA
ORD103217,01-08-2024,NSW,Hyderabad,Grocery,Standard,Web,40489,4,UPI,WH-Sydney,03-08-2024,07-08-2024,On-time,0,Yes,No,NA
ORD103218,01-06-2024,VIC,Hyderabad,Electronics,Standard,Web,47433,1,COD,WH-Melbourne,01-06-2024,05-06-2024,Delayed,5,No,Yes,Late Delivery
ORD103219,28-07-2024,QLD,Brisbane,Sports,Budget,App,16453,3,COD,WH-Delhi,30-07-2024,31-07-2024,Cancelled,0,Yes,Yes,Damaged
ORD103220,01-03-2024,East India,Brisbane,Grocery,Standard,Web,44674,4,COD,WH-Bangalore,02-03-2024,06-03-2024,On-time,0,Yes,Yes,Wrong Item
ORD103221,24-09-2024,VIC,Melbourne,Home & Kitchen,Premium,App,42736,3,Card,WH-Melbourne,24-09-2024,27-09-2024,Delayed,5,Yes,No,NA
ORD103222,18-09-2024,VIC,Melbourne,Home & Kitchen,Standard,App,27220,3,COD,WH-Melbourne,20-09-2024,21-09-2024,Delayed,2,Yes,Yes,Late Delivery
ORD103223,05-08-2024,VIC,Mumbai,Electronics,Standard,Web,38234,4,Wallet,WH-Mumbai,06-08-2024,07-08-2024,On-time,0,Yes,No,NA
ORD103224,09-10-2024,QLD,Bangalore,Fashion,Standard,Web,20390,2,COD,WH-Sydney,10-10-2024,12-10-2024,On-time,0,Yes,No,NA
ORD103225,15-05-2024,West India,Melbourne,Electronics,Budget,App,47032,4,COD,WH-Sydney,17-05-2024,24-05-2024,On-time,0,Yes,No,NA
ORD103226,27-12-2024,QLD,Hyderabad,Fashion,Premium,App,8219,1,COD,WH-Sydney,27-12-2024,31-12-2024,On-time,0,Yes,Yes,Late Delivery
ORD103227,02-04-2024,VIC,Sydney,Sports,Budget,Web,41688,2,COD,WH-Melbourne,04-04-2024,06-04-2024,On-time,0,No,Yes,Damaged
ORD103228,18-04-2024,West India,Melbourne,Home & Kitchen,Standard,Web,17902,1,COD,WH-Bangalore,20-04-2024,23-04-2024,On-time,0,Yes,No,NA
ORD103229,28-08-2024,NSW,Kolkata,Electronics,Budget,Web,9912,2,UPI,WH-Mumbai,29-08-2024,04-09-2024,On-time,0,Yes,No,NA
ORD103230,20-12-2024,QLD,Hyderabad,Electronics,Premium,Web,32728,3,Wallet,WH-Bangalore,22-12-2024,25-12-2024,On-time,0,Yes,No,NA
ORD103231,21-05-2024,East India,Melbourne,Sports,Premium,Web,3379,4,COD,WH-Sydney,22-05-2024,23-05-2024,On-time,0,Yes,Yes,Late Delivery
ORD103232,17-10-2024,VIC,Delhi,Fashion,Premium,Web,47482,1,Card,WH-Melbourne,19-10-2024,21-10-2024,Delayed,1,Yes,No,NA
ORD103233,24-08-2024,South India,Delhi,Home & Kitchen,Premium,App,39925,2,UPI,WH-Sydney,26-08-2024,30-08-2024,Delayed,4,Yes,No,NA
ORD103234,05-12-2024,NSW,Delhi,Home & Kitchen,Standard,App,36625,3,Card,WH-Bangalore,05-12-2024,12-12-2024,Delayed,4,Yes,No,NA
ORD103235,07-11-2024,West India,Bangalore,Fashion,Standard,Web,48062,3,Wallet,WH-Sydney,07-11-2024,10-11-2024,On-time,0,Yes,No,NA
ORD103236,25-06-2024,QLD,Kolkata,Sports,Standard,App,32807,4,COD,WH-Delhi,25-06-2024,27-06-2024,Delayed,5,Yes,No,NA
ORD103237,20-05-2024,East India,Kolkata,Fashion,Standard,App,16728,4,Wallet,WH-Mumbai,21-05-2024,22-05-2024,On-time,0,Yes,No,NA
ORD103238,07-07-2024,North India,Hyderabad,Sports,Standard,App,6234,1,COD,WH-Bangalore,07-07-2024,14-07-2024,Cancelled,0,Yes,No,NA
ORD103239,18-02-2024,East India,Sydney,Fashion,Budget,App,44564,2,COD,WH-Delhi,18-02-2024,25-02-2024,On-time,0,Yes,Yes,Damaged
ORD103240,28-10-2024,East India,Hyderabad,Home & Kitchen,Premium,App,46332,3,Card,WH-Sydney,29-10-2024,03-11-2024,On-time,0,Yes,No,NA
ORD103241,08-07-2024,VIC,Mumbai,Home & Kitchen,Standard,App,34814,1,Wallet,WH-Mumbai,10-07-2024,11-07-2024,On-time,0,Yes,No,NA
ORD103242,15-05-2024,VIC,Chennai,Electronics,Premium,App,14191,1,COD,WH-Mumbai,16-05-2024,22-05-2024,Delayed,1,Yes,No,NA
ORD103243,12-02-2024,QLD,Delhi,Sports,Premium,App,2111,3,Wallet,WH-Mumbai,12-02-2024,13-02-2024,On-time,0,Yes,No,NA
ORD103244,18-12-2024,QLD,Sydney,Home & Kitchen,Standard,Web,4477,2,COD,WH-Melbourne,19-12-2024,21-12-2024,On-time,0,Yes,No,NA
ORD103245,30-03-2024,West India,Chennai,Sports,Standard,Web,38375,1,Wallet,WH-Mumbai,31-03-2024,05-04-2024,On-time,0,Yes,No,NA
ORD103246,21-10-2024,QLD,Chennai,Sports,Premium,Web,31316,4,Wallet,WH-Delhi,21-10-2024,25-10-2024,On-time,0,No,Yes,No Issue
ORD103247,06-12-2024,West India,Chennai,Grocery,Premium,Web,29676,3,COD,WH-Bangalore,08-12-2024,15-12-2024,On-time,0,Yes,No,NA
ORD103248,01-09-2024,VIC,Bangalore,Grocery,Premium,App,37880,3,Wallet,WH-Delhi,01-09-2024,02-09-2024,On-time,0,Yes,No,NA
ORD103249,10-07-2024,VIC,Melbourne,Fashion,Budget,Web,24546,3,COD,WH-Sydney,11-07-2024,12-07-2024,On-time,0,Yes,No,NA
ORD103250,13-11-2024,South India,Chennai,Sports,Budget,Web,43787,2,COD,WH-Melbourne,13-11-2024,18-11-2024,On-time,0,No,Yes,Damaged
ORD103251,15-04-2024,South India,Melbourne,Fashion,Premium,App,21395,2,COD,WH-Melbourne,17-04-2024,21-04-2024,On-time,0,No,No,NA
ORD103252,28-12-2024,NSW,Brisbane,Fashion,Budget,Web,14825,1,UPI,WH-Sydney,29-12-2024,30-12-2024,Delayed,1,No,No,NA
ORD103253,05-11-2024,VIC,Delhi,Electronics,Premium,Web,32349,1,COD,WH-Bangalore,07-11-2024,08-11-2024,On-time,0,Yes,No,NA
ORD103254,20-08-2024,North India,Chennai,Grocery,Premium,App,33823,3,Wallet,WH-Melbourne,20-08-2024,22-08-2024,On-time,0,Yes,No,NA
ORD103255,21-09-2024,South India,Kolkata,Grocery,Standard,Web,25281,1,UPI,WH-Sydney,21-09-2024,27-09-2024,On-time,0,Yes,No,NA
ORD103256,09-12-2024,West India,Melbourne,Home & Kitchen,Premium,Web,14726,3,COD,WH-Sydney,10-12-2024,12-12-2024,Cancelled,0,Yes,No,NA
ORD103257,06-02-2024,East India,Kolkata,Grocery,Standard,App,42461,4,Wallet,WH-Sydney,06-02-2024,09-02-2024,On-time,0,Yes,No,NA
ORD103258,31-10-2024,QLD,Kolkata,Home & Kitchen,Standard,App,20747,1,Wallet,WH-Sydney,02-11-2024,04-11-2024,On-time,0,Yes,No,NA
ORD103259,10-02-2024,QLD,Chennai,Sports,Premium,Web,17001,2,Wallet,WH-Mumbai,11-02-2024,18-02-2024,On-time,0,Yes,No,NA
ORD103260,17-01-2024,NSW,Brisbane,Electronics,Budget,Web,37119,2,UPI,WH-Bangalore,19-01-2024,26-01-2024,On-time,0,Yes,Yes,Wrong Item
ORD103261,09-12-2024,South India,Sydney,Fashion,Premium,Web,37029,3,Card,WH-Sydney,11-12-2024,15-12-2024,Delayed,3,Yes,Yes,No Issue
ORD103262,03-10-2024,East India,Kolkata,Fashion,Premium,App,11592,4,Card,WH-Mumbai,04-10-2024,07-10-2024,On-time,0,Yes,No,NA
ORD103263,02-11-2024,East India,Delhi,Sports,Budget,Web,22374,1,UPI,WH-Mumbai,04-11-2024,06-11-2024,Delayed,4,Yes,Yes,Wrong Item
ORD103264,28-02-2024,South India,Mumbai,Home & Kitchen,Standard,Web,39639,1,COD,WH-Delhi,29-02-2024,05-03-2024,On-time,0,Yes,No,NA
ORD103265,01-07-2024,North India,Kolkata,Beauty,Budget,Web,14092,4,Card,WH-Sydney,02-07-2024,04-07-2024,On-time,0,Yes,No,NA
ORD103266,10-02-2024,North India,Delhi,Sports,Premium,Web,27777,4,Card,WH-Mumbai,12-02-2024,18-02-2024,On-time,0,Yes,No,NA
ORD103267,08-02-2024,NSW,Hyderabad,Home & Kitchen,Premium,App,38971,1,Wallet,WH-Delhi,10-02-2024,12-02-2024,On-time,0,Yes,No,NA
ORD103268,10-07-2024,North India,Delhi,Sports,Budget,App,42508,3,Wallet,WH-Delhi,11-07-2024,17-07-2024,Delayed,5,Yes,Yes,Late Delivery
ORD103269,23-09-2024,NSW,Bangalore,Electronics,Budget,Web,30382,1,COD,WH-Sydney,23-09-2024,25-09-2024,On-time,0,No,Yes,Wrong Item
ORD103270,26-05-2024,West India,Sydney,Sports,Budget,Web,31831,4,Card,WH-Melbourne,26-05-2024,01-06-2024,On-time,0,No,No,NA
ORD103271,28-11-2024,South India,Hyderabad,Sports,Standard,App,3500,2,Wallet,WH-Mumbai,30-11-2024,01-12-2024,On-time,0,Yes,No,NA
ORD103272,06-05-2024,East India,Delhi,Grocery,Budget,App,40690,1,UPI,WH-Melbourne,06-05-2024,12-05-2024,Delayed,4,Yes,Yes,Wrong Item
ORD103273,15-02-2024,NSW,Delhi,Home & Kitchen,Premium,App,6015,4,COD,WH-Delhi,15-02-2024,20-02-2024,On-time,0,Yes,Yes,Late Delivery
ORD103274,14-02-2024,QLD,Melbourne,Electronics,Budget,App,43647,2,Wallet,WH-Melbourne,15-02-2024,18-02-2024,On-time,0,Yes,No,NA
ORD103275,01-01-2024,North India,Brisbane,Fashion,Premium,Web,42565,1,Wallet,WH-Melbourne,02-01-2024,09-01-2024,Delayed,4,Yes,Yes,Late Delivery
ORD103276,16-06-2024,QLD,Sydney,Beauty,Standard,App,13219,3,Wallet,WH-Sydney,16-06-2024,17-06-2024,Delayed,5,No,No,NA
ORD103277,17-04-2024,NSW,Bangalore,Beauty,Standard,App,25606,3,UPI,WH-Delhi,19-04-2024,24-04-2024,Delayed,4,Yes,No,NA
ORD103278,19-01-2024,VIC,Kolkata,Home & Kitchen,Budget,Web,29539,1,UPI,WH-Bangalore,19-01-2024,22-01-2024,Delayed,3,Yes,No,NA
ORD103279,27-11-2024,NSW,Bangalore,Sports,Premium,Web,5362,1,Wallet,WH-Mumbai,28-11-2024,04-12-2024,On-time,0,No,Yes,Wrong Item
ORD103280,12-03-2024,North India,Chennai,Grocery,Standard,Web,43560,2,COD,WH-Sydney,12-03-2024,14-03-2024,On-time,0,Yes,No,NA
ORD103281,18-04-2024,VIC,Chennai,Sports,Budget,Web,29718,3,Wallet,WH-Sydney,18-04-2024,19-04-2024,On-time,0,Yes,No,NA
ORD103282,24-09-2024,VIC,Bangalore,Home & Kitchen,Standard,Web,13454,4,Card,WH-Bangalore,26-09-2024,29-09-2024,Delayed,5,Yes,No,NA
ORD103283,27-08-2024,North India,Kolkata,Beauty,Budget,Web,45110,1,Wallet,WH-Sydney,27-08-2024,29-08-2024,On-time,0,Yes,No,NA
ORD103284,27-10-2024,VIC,Hyderabad,Beauty,Premium,Web,35264,3,UPI,WH-Delhi,28-10-2024,29-10-2024,On-time,0,Yes,No,NA
ORD103285,30-03-2024,South India,Brisbane,Sports,Budget,App,34342,3,Card,WH-Sydney,31-03-2024,03-04-2024,Cancelled,0,Yes,No,NA
ORD103286,12-04-2024,East India,Brisbane,Sports,Premium,App,24412,1,UPI,WH-Sydney,14-04-2024,17-04-2024,Cancelled,0,Yes,No,NA
ORD103287,06-09-2024,QLD,Bangalore,Sports,Standard,Web,28038,1,COD,WH-Bangalore,08-09-2024,09-09-2024,On-time,0,No,No,NA
ORD103288,08-01-2024,South India,Brisbane,Fashion,Premium,App,47646,4,COD,WH-Mumbai,08-01-2024,09-01-2024,On-time,0,No,No,NA
ORD103289,01-06-2024,South India,Bangalore,Grocery,Premium,App,31746,1,Wallet,WH-Mumbai,01-06-2024,08-06-2024,On-time,0,No,No,NA
ORD103290,12-12-2024,North India,Chennai,Grocery,Standard,Web,44163,4,COD,WH-Melbourne,14-12-2024,20-12-2024,Delayed,3,Yes,Yes,No Issue
ORD103291,22-06-2024,North India,Delhi,Beauty,Premium,App,34134,1,Card,WH-Delhi,24-06-2024,01-07-2024,Delayed,3,Yes,No,NA
ORD103292,08-12-2024,QLD,Hyderabad,Beauty,Premium,App,4282,2,UPI,WH-Bangalore,09-12-2024,15-12-2024,On-time,0,No,No,NA
ORD103293,06-06-2024,East India,Brisbane,Home & Kitchen,Budget,App,43592,1,Wallet,WH-Mumbai,07-06-2024,10-06-2024,On-time,0,No,No,NA
ORD103294,02-08-2024,NSW,Mumbai,Home & Kitchen,Premium,App,26268,2,COD,WH-Bangalore,02-08-2024,06-08-2024,On-time,0,Yes,No,NA
ORD103295,25-06-2024,South India,Chennai,Fashion,Budget,Web,20905,1,UPI,WH-Melbourne,25-06-2024,27-06-2024,On-time,0,Yes,No,NA
ORD103296,23-06-2024,VIC,Mumbai,Beauty,Premium,App,14516,3,UPI,WH-Mumbai,25-06-2024,28-06-2024,On-time,0,Yes,No,NA
ORD103297,05-12-2024,East India,Melbourne,Home & Kitchen,Standard,App,10769,1,COD,WH-Bangalore,05-12-2024,06-12-2024,On-time,0,No,No,NA
ORD103298,03-12-2024,South India,Brisbane,Fashion,Premium,Web,9862,2,Wallet,WH-Delhi,05-12-2024,08-12-2024,Delayed,3,Yes,No,NA
ORD103299,25-05-2024,NSW,Bangalore,Grocery,Premium,App,37451,1,UPI,WH-Delhi,27-05-2024,28-05-2024,On-time,0,Yes,No,NA
ORD103300,19-11-2024,VIC,Brisbane,Beauty,Premium,Web,40737,1,Wallet,WH-Melbourne,19-11-2024,21-11-2024,On-time,0,Yes,No,NA
ORD103301,09-06-2024,South India,Kolkata,Electronics,Budget,App,13615,3,UPI,WH-Mumbai,09-06-2024,15-06-2024,Cancelled,0,Yes,No,NA
ORD103302,06-05-2024,West India,Kolkata,Beauty,Standard,App,17474,3,Wallet,WH-Mumbai,06-05-2024,13-05-2024,On-time,0,Yes,No,NA
ORD103303,22-03-2024,QLD,Sydney,Home & Kitchen,Standard,Web,49366,2,Wallet,WH-Delhi,23-03-2024,24-03-2024,On-time,0,Yes,No,NA
ORD103304,26-05-2024,East India,Hyderabad,Beauty,Premium,Web,7691,1,COD,WH-Melbourne,27-05-2024,28-05-2024,On-time,0,Yes,No,NA
ORD103305,26-08-2024,QLD,Kolkata,Electronics,Premium,Web,2724,1,UPI,WH-Sydney,27-08-2024,31-08-2024,On-time,0,Yes,No,NA
ORD103306,24-03-2024,North India,Delhi,Beauty,Budget,App,24238,3,COD,WH-Delhi,26-03-2024,01-04-2024,On-time,0,No,No,NA
ORD103307,22-04-2024,South India,Bangalore,Home & Kitchen,Standard,Web,5833,2,Card,WH-Delhi,24-04-2024,01-05-2024,On-time,0,Yes,Yes,Wrong Item
ORD103308,12-08-2024,VIC,Brisbane,Grocery,Premium,Web,48291,1,Wallet,WH-Bangalore,13-08-2024,14-08-2024,On-time,0,Yes,No,NA
ORD103309,27-11-2024,VIC,Hyderabad,Home & Kitchen,Premium,App,39401,2,UPI,WH-Melbourne,27-11-2024,02-12-2024,Delayed,3,No,No,NA
ORD103310,30-08-2024,East India,Hyderabad,Fashion,Standard,Web,27715,2,COD,WH-Sydney,01-09-2024,08-09-2024,On-time,0,Yes,No,NA
ORD103311,22-05-2024,East India,Melbourne,Home & Kitchen,Premium,App,44728,2,Card,WH-Melbourne,22-05-2024,27-05-2024,Delayed,2,Yes,No,NA
ORD103312,10-02-2024,QLD,Mumbai,Fashion,Premium,App,5404,3,Wallet,WH-Melbourne,10-02-2024,14-02-2024,On-time,0,Yes,No,NA
ORD103313,14-09-2024,VIC,Sydney,Beauty,Standard,Web,5398,4,UPI,WH-Delhi,16-09-2024,18-09-2024,On-time,0,Yes,No,NA
ORD103314,11-10-2024,VIC,Brisbane,Fashion,Budget,Web,26280,3,COD,WH-Delhi,13-10-2024,15-10-2024,On-time,0,Yes,Yes,Late Delivery
ORD103315,14-04-2024,VIC,Sydney,Sports,Premium,App,31273,1,UPI,WH-Delhi,14-04-2024,21-04-2024,On-time,0,Yes,No,NA
ORD103316,20-07-2024,South India,Hyderabad,Beauty,Premium,Web,35751,2,Wallet,WH-Bangalore,21-07-2024,22-07-2024,On-time,0,Yes,No,NA
ORD103317,02-11-2024,VIC,Kolkata,Fashion,Standard,App,20485,2,Card,WH-Sydney,04-11-2024,08-11-2024,On-time,0,No,Yes,No Issue
ORD103318,26-11-2024,North India,Chennai,Home & Kitchen,Standard,Web,12552,2,Wallet,WH-Sydney,28-11-2024,04-12-2024,Cancelled,0,Yes,Yes,Wrong Item
ORD103319,22-09-2024,VIC,Sydney,Electronics,Budget,Web,36595,1,UPI,WH-Melbourne,24-09-2024,28-09-2024,On-time,0,Yes,No,NA
ORD103320,28-07-2024,North India,Delhi,Beauty,Budget,App,10548,1,Wallet,WH-Delhi,29-07-2024,02-08-2024,On-time,0,No,No,NA
ORD103321,20-02-2024,South India,Chennai,Fashion,Premium,App,35268,2,COD,WH-Melbourne,21-02-2024,26-02-2024,On-time,0,No,No,NA
ORD103322,27-04-2024,East India,Bangalore,Electronics,Budget,Web,5072,2,UPI,WH-Delhi,27-04-2024,03-05-2024,Delayed,5,No,No,NA
ORD103323,19-07-2024,North India,Chennai,Fashion,Budget,App,31943,2,UPI,WH-Melbourne,21-07-2024,23-07-2024,On-time,0,Yes,No,NA
ORD103324,08-02-2024,South India,Delhi,Fashion,Budget,Web,7396,1,UPI,WH-Melbourne,10-02-2024,16-02-2024,Delayed,2,Yes,No,NA
ORD103325,28-01-2024,VIC,Mumbai,Fashion,Premium,Web,5733,2,Card,WH-Bangalore,30-01-2024,04-02-2024,On-time,0,Yes,No,NA
ORD103326,15-09-2024,South India,Brisbane,Home & Kitchen,Budget,App,13144,2,Card,WH-Bangalore,16-09-2024,18-09-2024,Cancelled,0,Yes,No,NA
ORD103327,24-03-2024,VIC,Sydney,Fashion,Budget,App,31642,3,UPI,WH-Melbourne,26-03-2024,29-03-2024,Delayed,2,Yes,Yes,Damaged
ORD103328,03-06-2024,QLD,Kolkata,Electronics,Budget,App,2864,2,Card,WH-Delhi,05-06-2024,12-06-2024,On-time,0,Yes,No,NA
ORD103329,26-04-2024,South India,Mumbai,Sports,Standard,Web,25007,3,Card,WH-Melbourne,26-04-2024,27-04-2024,On-time,0,Yes,No,NA
ORD103330,02-01-2024,East India,Delhi,Fashion,Budget,Web,39096,2,COD,WH-Delhi,03-01-2024,09-01-2024,On-time,0,Yes,No,NA
ORD103331,02-04-2024,North India,Mumbai,Sports,Budget,App,1710,3,Card,WH-Mumbai,02-04-2024,05-04-2024,Delayed,3,Yes,No,NA
ORD103332,14-06-2024,QLD,Sydney,Grocery,Standard,App,16125,3,Card,WH-Sydney,16-06-2024,23-06-2024,Delayed,4,Yes,No,NA
ORD103333,15-12-2024,East India,Mumbai,Beauty,Standard,Web,7346,1,Card,WH-Melbourne,15-12-2024,21-12-2024,On-time,0,Yes,No,NA
ORD103334,22-10-2024,West India,Bangalore,Home & Kitchen,Premium,Web,44473,2,UPI,WH-Mumbai,24-10-2024,25-10-2024,On-time,0,Yes,No,NA
ORD103335,14-09-2024,VIC,Melbourne,Grocery,Premium,App,18682,2,UPI,WH-Melbourne,16-09-2024,17-09-2024,On-time,0,Yes,Yes,Wrong Item
ORD103336,21-03-2024,North India,Sydney,Grocery,Standard,App,33814,2,Card,WH-Bangalore,21-03-2024,25-03-2024,On-time,0,No,No,NA
ORD103337,24-09-2024,East India,Brisbane,Electronics,Premium,Web,13646,3,COD,WH-Sydney,24-09-2024,29-09-2024,On-time,0,Yes,No,NA
ORD103338,22-08-2024,North India,Chennai,Electronics,Budget,Web,8733,1,Card,WH-Melbourne,24-08-2024,29-08-2024,On-time,0,Yes,No,NA
ORD103339,16-11-2024,West India,Sydney,Sports,Premium,App,2248,4,COD,WH-Bangalore,17-11-2024,19-11-2024,On-time,0,Yes,Yes,No Issue
ORD103340,06-11-2024,NSW,Delhi,Sports,Budget,Web,13899,3,Wallet,WH-Bangalore,07-11-2024,11-11-2024,On-time,0,Yes,No,NA
ORD103341,27-10-2024,VIC,Mumbai,Home & Kitchen,Budget,Web,44686,4,COD,WH-Mumbai,27-10-2024,01-11-2024,On-time,0,Yes,No,NA
ORD103342,22-12-2024,VIC,Sydney,Home & Kitchen,Budget,Web,7413,3,Card,WH-Bangalore,23-12-2024,25-12-2024,On-time,0,Yes,No,NA
ORD103343,31-07-2024,South India,Mumbai,Beauty,Standard,App,34828,3,COD,WH-Mumbai,01-08-2024,03-08-2024,Cancelled,0,Yes,No,NA
ORD103344,02-03-2024,VIC,Kolkata,Fashion,Premium,Web,4277,2,COD,WH-Delhi,04-03-2024,06-03-2024,On-time,0,Yes,No,NA
ORD103345,18-02-2024,VIC,Brisbane,Home & Kitchen,Premium,App,23086,3,COD,WH-Delhi,18-02-2024,23-02-2024,Delayed,5,Yes,No,NA
ORD103346,06-05-2024,East India,Hyderabad,Home & Kitchen,Standard,Web,30661,3,Wallet,WH-Delhi,06-05-2024,07-05-2024,Delayed,5,Yes,No,NA
ORD103347,10-08-2024,QLD,Sydney,Sports,Standard,Web,24669,1,Card,WH-Delhi,10-08-2024,14-08-2024,On-time,0,Yes,No,NA
ORD103348,05-10-2024,VIC,Delhi,Fashion,Premium,App,41124,2,COD,WH-Melbourne,05-10-2024,09-10-2024,On-time,0,Yes,Yes,No Issue
ORD103349,20-10-2024,VIC,Melbourne,Beauty,Standard,App,12983,1,Card,WH-Mumbai,22-10-2024,24-10-2024,On-time,0,Yes,No,NA
ORD103350,10-10-2024,West India,Brisbane,Electronics,Standard,Web,40287,4,Wallet,WH-Delhi,12-10-2024,14-10-2024,On-time,0,No,No,NA
ORD103351,03-10-2024,QLD,Hyderabad,Beauty,Budget,App,18651,2,UPI,WH-Bangalore,04-10-2024,06-10-2024,On-time,0,Yes,No,NA
ORD103352,16-04-2024,West India,Kolkata,Fashion,Budget,App,34588,1,Card,WH-Mumbai,16-04-2024,18-04-2024,On-time,0,Yes,No,NA
ORD103353,25-05-2024,North India,Melbourne,Electronics,Budget,App,29606,2,UPI,WH-Melbourne,27-05-2024,29-05-2024,On-time,0,No,No,NA
ORD103354,08-04-2024,North India,Chennai,Electronics,Standard,Web,43215,2,Wallet,WH-Delhi,10-04-2024,17-04-2024,Delayed,4,Yes,No,NA
ORD103355,13-03-2024,VIC,Mumbai,Electronics,Standard,App,15697,4,Wallet,WH-Mumbai,13-03-2024,15-03-2024,On-time,0,Yes,No,NA
ORD103356,01-05-2024,VIC,Melbourne,Beauty,Budget,Web,45323,3,UPI,WH-Sydney,02-05-2024,08-05-2024,On-time,0,Yes,No,NA
ORD103357,30-01-2024,South India,Mumbai,Sports,Budget,App,46403,4,Card,WH-Delhi,31-01-2024,07-02-2024,On-time,0,Yes,No,NA
ORD103358,06-07-2024,North India,Hyderabad,Fashion,Premium,App,46036,1,UPI,WH-Mumbai,08-07-2024,15-07-2024,Delayed,2,Yes,No,NA
ORD103359,29-12-2024,East India,Kolkata,Beauty,Budget,Web,22792,2,Wallet,WH-Delhi,31-12-2024,04-01-2025,Delayed,1,Yes,Yes,Damaged
ORD103360,19-12-2024,VIC,Hyderabad,Beauty,Budget,Web,33066,3,Wallet,WH-Sydney,19-12-2024,25-12-2024,Delayed,2,Yes,No,NA
ORD103361,14-10-2024,East India,Kolkata,Grocery,Premium,App,37960,1,Card,WH-Bangalore,14-10-2024,16-10-2024,On-time,0,Yes,No,NA
ORD103362,13-07-2024,VIC,Kolkata,Home & Kitchen,Premium,Web,4310,4,Card,WH-Bangalore,14-07-2024,15-07-2024,On-time,0,Yes,No,NA
ORD103363,04-06-2024,East India,Bangalore,Beauty,Premium,Web,22985,2,COD,WH-Sydney,06-06-2024,09-06-2024,Delayed,3,No,No,NA
ORD103364,20-06-2024,NSW,Bangalore,Grocery,Premium,App,1326,4,UPI,WH-Mumbai,21-06-2024,27-06-2024,On-time,0,No,No,NA
ORD103365,30-11-2024,East India,Brisbane,Sports,Standard,App,20887,2,Card,WH-Melbourne,01-12-2024,08-12-2024,Cancelled,0,No,No,NA
ORD103366,10-02-2024,QLD,Bangalore,Sports,Premium,Web,31037,2,Card,WH-Delhi,11-02-2024,17-02-2024,On-time,0,Yes,No,NA
ORD103367,03-03-2024,North India,Bangalore,Fashion,Premium,App,8981,3,UPI,WH-Melbourne,04-03-2024,09-03-2024,On-time,0,Yes,No,NA
ORD103368,23-01-2024,VIC,Mumbai,Grocery,Standard,Web,25639,4,Wallet,WH-Delhi,25-01-2024,01-02-2024,On-time,0,Yes,No,NA
ORD103369,25-12-2024,North India,Sydney,Beauty,Premium,Web,21481,1,UPI,WH-Melbourne,26-12-2024,31-12-2024,On-time,0,Yes,No,NA
ORD103370,15-03-2024,QLD,Chennai,Fashion,Premium,Web,8176,2,UPI,WH-Delhi,17-03-2024,23-03-2024,On-time,0,Yes,No,NA
ORD103371,17-02-2024,QLD,Delhi,Grocery,Premium,App,31609,2,Wallet,WH-Bangalore,19-02-2024,26-02-2024,On-time,0,Yes,No,NA
ORD103372,08-06-2024,East India,Kolkata,Beauty,Standard,Web,9345,1,UPI,WH-Delhi,08-06-2024,12-06-2024,Delayed,2,Yes,No,NA
ORD103373,08-11-2024,West India,Hyderabad,Fashion,Budget,App,3630,1,Card,WH-Delhi,09-11-2024,14-11-2024,On-time,0,Yes,No,NA
ORD103374,27-04-2024,West India,Mumbai,Fashion,Premium,Web,1580,1,UPI,WH-Sydney,28-04-2024,30-04-2024,On-time,0,Yes,No,NA
ORD103375,09-04-2024,QLD,Kolkata,Home & Kitchen,Premium,Web,26731,1,Card,WH-Sydney,11-04-2024,12-04-2024,On-time,0,Yes,No,NA
ORD103376,15-06-2024,West India,Delhi,Sports,Premium,Web,36376,4,Wallet,WH-Delhi,16-06-2024,20-06-2024,On-time,0,Yes,No,NA
ORD103377,16-10-2024,VIC,Bangalore,Beauty,Premium,App,41926,2,UPI,WH-Delhi,17-10-2024,21-10-2024,On-time,0,Yes,No,NA
ORD103378,04-06-2024,South India,Chennai,Home & Kitchen,Standard,App,21779,3,COD,WH-Mumbai,05-06-2024,06-06-2024,On-time,0,Yes,No,NA
ORD103379,07-01-2024,NSW,Bangalore,Fashion,Budget,Web,14536,1,UPI,WH-Bangalore,07-01-2024,13-01-2024,On-time,0,No,No,NA
ORD103380,14-07-2024,East India,Kolkata,Fashion,Premium,Web,36802,3,UPI,WH-Delhi,16-07-2024,18-07-2024,On-time,0,Yes,No,NA
